YEAR,ROUND,REGION,T1ID,T1SEED,T1SCORE,T1NAME,T1PTS,T1REB,T1AST,T1STL,T1BLK,T1TO,T1FG%,T1FT%,T13P%,T1W,T1L,T1HW,T1HL,T1AW,T1AL,T1BPI,T1SOS,T1SOR,T1REC,T1HREC,T1AREC,T2ID,T2SEED,T2SCORE,T2NAME,T2PTS,T2REB,T2AST,T2STL,T2BLK,T2TO,T2FG%,T2FT%,T23P%,T2W,T2L,T2HW,T2HL,T2AW,T2AL,T2BPI,T2SOS,T2SOR,T2REC,T2HREC,T2AREC,SEEDDIFF,BPIDIFF,SOSDIFF,SORDIFF,WINNER
2009,1.0,1.0,154,4,69,Wake Forest Demon Deacons,81.4,41.0,13.2,8.5,5.4,15.8,48.9,71.2,31.8,24,7,14,1,7,4,20,31,12,0.774,0.933,0.636,325,13,84,Cleveland State Vikings,66.1,34.4,14.1,8.7,3.3,12.5,43.2,70.0,31.7,26,11,13,2,8,8,75,95,64,0.703,0.867,0.5,-9,-55,-64,-52,1
2009,1.0,1.0,254,5,71,Utah Utes,71.2,35.1,13.4,5.0,4.9,13.6,47.6,78.2,37.6,24,10,14,2,6,7,76,90,56,0.706,0.875,0.462,12,12,84,Arizona Wildcats,72.2,33.9,14.4,6.0,3.1,12.6,47.5,73.4,39.5,21,14,17,3,2,9,73,27,45,0.6,0.85,0.182,-7,3,63,11,1
2009,1.0,1.0,277,6,60,West Virginia Mountaineers,72.4,38.3,15.3,6.8,4.6,12.0,43.0,69.6,33.1,23,12,12,3,7,5,7,4,19,0.657,0.8,0.583,2168,11,68,Dayton Flyers,67.5,38.0,14.1,6.3,3.5,13.8,42.8,64.5,33.1,27,8,18,0,5,6,70,86,31,0.771,1.0,0.455,-5,-63,-82,-12,1
2009,1.0,1.0,103,7,55,Boston College Eagles,74.9,37.2,14.8,6.2,4.4,13.4,44.6,73.4,33.7,22,12,14,4,5,5,48,42,40,0.647,0.778,0.5,30,10,72,USC Trojans,68.4,35.8,12.4,6.3,4.7,14.0,47.4,66.6,32.9,22,13,16,2,3,9,37,24,35,0.629,0.889,0.25,-3,11,18,5,1
2009,1.0,1.0,194,8,72,Ohio State Buckeyes,66.7,30.8,13.3,5.9,5.3,13.1,48.4,70.0,37.9,22,11,15,3,4,7,40,22,26,0.667,0.833,0.364,2561,9,74,Siena Saints,77.7,36.0,15.3,8.8,4.7,13.1,47.3,66.2,33.5,27,8,17,1,9,4,61,110,42,0.771,0.944,0.692,-1,-21,-88,-16,1
2009,1.0,2.0,41,1,103,UConn Huskies,77.3,42.7,15.4,5.8,8.0,12.7,47.0,67.7,34.7,31,5,13,2,10,1,2,10,2,0.861,0.867,0.909,236,16,47,Chattanooga Mocs,76.8,39.4,13.7,6.3,2.3,15.6,44.4,65.5,35.7,18,17,13,3,5,12,197,148,186,0.514,0.812,0.294,-15,-195,-138,-184,0
2009,1.0,2.0,235,2,81,Memphis Tigers,74.1,39.5,13.8,8.8,6.2,12.4,44.3,69.6,32.0,33,4,19,1,11,1,3,68,8,0.892,0.95,0.917,2463,15,70,CSU Northridge Matadors,73.7,37.3,14.0,9.0,2.7,17.7,45.4,69.4,35.2,17,14,12,2,5,11,128,172,152,0.548,0.857,0.312,-13,-125,-104,-144,0
2009,1.0,2.0,142,3,78,Missouri Tigers,81.1,37.0,18.5,10.6,3.9,12.4,47.2,66.8,35.8,31,7,18,0,5,5,9,50,11,0.816,1.0,0.5,172,14,59,Cornell Big Red,74.1,35.5,15.7,6.7,4.0,13.0,47.7,73.4,41.5,21,10,15,0,5,8,89,253,117,0.677,1.0,0.385,-11,-80,-203,-106,0
2009,1.0,2.0,264,4,71,Washington Huskies,78.9,41.0,13.1,7.6,2.8,14.9,45.9,69.9,34.0,26,9,18,2,6,4,25,54,20,0.743,0.9,0.6,344,13,58,Mississippi State Bulldogs,74.8,38.5,12.6,7.0,7.6,14.3,43.5,71.0,36.3,23,13,14,5,6,5,71,76,67,0.639,0.737,0.545,-9,-46,-22,-47,0
2009,1.0,2.0,2509,5,61,Purdue Boilermakers,69.4,34.3,15.1,7.2,4.8,11.6,44.7,70.0,35.1,27,10,17,3,6,5,17,37,16,0.73,0.85,0.545,2460,12,56,Northern Iowa Panthers,67.7,33.5,12.2,4.2,2.4,11.6,45.5,75.2,34.7,23,11,11,4,8,5,90,113,76,0.676,0.733,0.615,-7,-73,-76,-60,0
2009,1.0,2.0,269,6,58,Marquette Golden Eagles,78.8,35.6,15.5,8.1,3.0,11.7,45.6,72.0,34.9,25,10,16,2,6,4,24,30,18,0.714,0.889,0.6,328,11,57,Utah State Aggies,72.9,34.6,16.3,4.9,2.5,11.3,49.8,73.9,39.8,30,5,17,0,10,3,74,275,46,0.857,1.0,0.769,-5,-50,-245,-28,0
2009,1.0,2.0,25,7,71,California Golden Bears,75.0,33.7,15.5,4.9,2.0,12.0,48.5,75.6,43.4,22,11,16,2,6,6,43,45,34,0.667,0.889,0.5,120,10,84,Maryland Terrapins,71.5,36.7,14.7,7.7,4.3,12.5,42.2,76.8,33.1,21,14,14,4,2,6,44,2,33,0.6,0.778,0.25,-3,-1,43,1,1
2009,1.0,2.0,252,8,66,BYU Cougars,77.4,36.6,16.3,7.2,3.7,11.4,48.7,73.0,38.0,25,8,14,2,9,3,33,122,51,0.758,0.875,0.75,245,9,79,Texas A&M Aggies,71.7,37.1,12.2,5.0,3.9,12.8,44.6,69.5,36.6,24,10,17,3,5,5,57,59,32,0.706,0.85,0.5,-1,-24,63,19,1
2009,1.0,3.0,221,1,72,Pittsburgh Panthers,78.0,39.8,18.0,7.1,3.9,12.0,48.4,67.4,35.4,31,5,19,0,7,3,5,18,3,0.861,1.0,0.7,2193,16,62,East Tennessee State Buccaneers,78.6,37.8,12.6,8.5,3.9,14.2,46.8,71.5,33.6,23,11,12,2,8,6,102,271,120,0.676,0.857,0.571,-15,-97,-253,-117,0
2009,1.0,3.0,150,2,85,Duke Blue Devils,78.0,36.6,13.4,8.5,4.1,12.3,44.8,72.3,34.9,30,7,17,1,6,5,4,5,5,0.811,0.944,0.545,2066,15,62,Binghamton Bearcats,70.2,34.9,12.1,7.0,4.2,13.3,43.8,67.3,33.0,23,9,12,2,9,6,178,292,107,0.719,0.857,0.6,-13,-174,-287,-102,0
2009,1.0,3.0,222,3,80,Villanova Wildcats,76.5,37.4,14.8,8.0,3.2,13.4,45.7,74.2,36.8,30,8,14,2,8,3,8,9,7,0.789,0.875,0.727,44,14,67,American University Eagles,64.5,33.0,13.1,5.4,2.5,13.2,46.6,64.8,37.7,24,8,13,1,11,6,105,209,82,0.75,0.929,0.647,-11,-97,-200,-75,0
2009,1.0,3.0,2752,4,77,Xavier Musketeers,72.4,39.5,13.5,5.4,5.1,15.0,46.3,67.5,39.9,27,8,15,1,7,4,18,55,17,0.771,0.938,0.636,2502,13,59,Portland State Vikings,73.8,34.2,15.3,7.5,2.8,13.8,45.4,68.6,38.0,23,10,12,1,7,7,111,264,113,0.697,0.923,0.5,-9,-93,-209,-96,0
2009,1.0,3.0,52,5,59,Florida State Seminoles,68.6,35.9,12.3,8.2,5.8,15.7,43.5,72.3,34.3,25,10,13,3,7,6,35,1,13,0.714,0.812,0.538,275,12,61,Wisconsin Badgers,64.4,31.1,12.2,5.0,2.6,10.1,44.2,72.4,36.9,20,13,13,4,4,7,31,39,47,0.606,0.765,0.364,-7,4,-38,-34,1
2009,1.0,3.0,26,6,65,UCLA Bruins,76.0,33.0,15.7,8.4,3.2,12.4,49.4,72.1,39.8,26,9,16,3,6,4,16,57,21,0.743,0.842,0.6,2670,11,64,VCU Rams,72.0,34.0,13.8,7.6,4.6,12.7,46.3,70.5,36.9,24,10,14,1,7,6,47,154,77,0.706,0.933,0.538,-5,-31,-97,-56,0
2009,1.0,3.0,251,7,76,Texas Longhorns,72.3,38.8,13.0,6.2,5.5,12.5,44.2,67.1,32.1,23,12,13,2,4,7,27,16,27,0.657,0.867,0.364,135,10,62,Minnesota Golden Gophers,66.5,34.6,14.2,8.4,6.2,14.5,44.2,71.5,32.7,22,11,16,3,4,6,67,52,38,0.667,0.842,0.4,-3,-40,-36,-11,0
2009,1.0,3.0,197,8,77,Oklahoma State Cowboys,81.1,35.5,12.6,7.7,2.5,12.4,45.7,74.3,38.4,23,12,14,2,4,6,28,13,24,0.657,0.875,0.4,2633,9,75,Tennessee Volunteers,78.5,39.0,16.3,6.7,3.7,13.4,45.5,67.4,31.4,21,13,10,5,7,5,21,17,37,0.618,0.667,0.583,-1,7,-4,-13,0
2009,1.0,4.0,153,1,101,North Carolina Tar Heels,90.2,42.3,18.4,8.5,5.3,12.8,48.0,76.1,37.6,34,4,14,1,10,2,1,12,1,0.895,0.933,0.833,2515,16,58,Radford Highlanders,76.0,41.4,14.3,6.8,4.6,16.3,46.9,67.9,35.4,21,12,11,4,8,6,176,233,137,0.636,0.733,0.571,-15,-175,-221,-136,0
2009,1.0,4.0,201,2,82,Oklahoma Sooners,79.2,39.2,14.4,6.9,4.5,13.8,48.9,68.1,35.8,30,6,16,1,7,3,12,41,9,0.833,0.941,0.7,2415,15,54,Morgan State Bears,67.0,38.1,11.3,6.6,3.2,13.2,42.4,65.1,34.0,23,12,8,2,10,7,161,241,134,0.657,0.8,0.588,-13,-149,-200,-125,0
2009,1.0,4.0,183,3,59,Syracuse Orange,81.1,39.7,18.3,8.0,5.2,15.3,48.8,63.9,34.8,28,10,16,3,5,4,15,6,10,0.737,0.842,0.556,2617,14,44,Stephen F. Austin Lumberjacks,66.3,35.2,13.3,6.1,3.2,12.2,44.6,65.0,32.4,24,8,13,0,6,7,88,256,85,0.75,1.0,0.462,-11,-73,-250,-75,0
2009,1.0,4.0,2250,4,77,Gonzaga Bulldogs,78.9,38.1,15.1,7.5,5.2,11.5,48.7,71.1,39.4,28,6,11,2,9,2,10,71,14,0.824,0.846,0.818,2006,13,64,Akron Zips,66.8,33.5,12.3,7.7,2.3,13.8,41.9,70.9,32.9,23,13,11,3,8,9,85,152,105,0.639,0.786,0.471,-9,-75,-81,-91,0
2009,1.0,4.0,356,5,72,Illinois Fighting Illini,64.6,33.3,17.6,5.8,3.6,12.4,45.9,71.1,35.3,24,10,15,4,5,5,22,51,28,0.706,0.789,0.5,98,12,76,Western Kentucky Hilltoppers,71.8,37.0,13.3,5.7,3.2,13.3,44.8,70.0,36.6,25,9,14,0,7,7,106,161,68,0.735,1.0,0.5,-7,-84,-110,-40,1
2009,1.0,4.0,9,6,66,Arizona State Sun Devils,69.5,31.3,15.6,5.9,2.1,11.5,48.2,74.0,36.6,25,10,13,3,6,4,19,46,23,0.714,0.812,0.6,218,11,57,Temple Owls,69.0,36.9,15.6,5.6,4.2,12.6,44.5,69.8,36.7,22,12,10,2,9,8,39,58,50,0.647,0.833,0.529,-5,-20,-12,-27,0
2009,1.0,4.0,228,7,59,Clemson Tigers,79.0,36.9,15.0,9.4,5.8,14.4,46.7,68.4,37.9,23,9,13,3,7,4,14,48,22,0.719,0.812,0.636,130,10,62,Michigan Wolverines,67.2,30.9,15.6,6.5,2.7,11.3,42.7,75.5,33.2,21,14,14,3,3,8,51,11,36,0.6,0.824,0.273,-3,-37,37,-14,1
2009,1.0,4.0,99,8,75,LSU Tigers,74.9,39.5,15.2,7.6,6.1,12.1,44.6,71.8,36.9,27,8,19,3,6,4,34,75,25,0.771,0.864,0.6,2086,9,71,Butler Bulldogs,67.6,34.2,13.1,6.1,3.3,12.4,43.9,72.4,35.2,26,6,15,2,11,3,30,107,30,0.812,0.882,0.786,-1,4,-32,-5,0
2009,2.0,1.0,97,1,79,Louisville Cardinals,73.9,38.0,16.6,9.3,6.2,13.7,45.1,64.3,36.0,31,6,17,2,8,1,6,32,6,0.838,0.895,0.889,2561,9,72,Siena Saints,77.7,36.0,15.3,8.8,4.7,13.1,47.3,66.2,33.5,27,8,17,1,9,4,61,110,42,0.771,0.944,0.692,-8,-55,-78,-36,0
2009,2.0,1.0,127,2,74,Michigan State Spartans,71.9,38.9,15.9,6.4,2.8,14.0,45.5,68.6,35.3,31,7,12,2,9,1,13,8,4,0.816,0.857,0.9,30,10,69,USC Trojans,68.4,35.8,12.4,6.3,4.7,14.0,47.4,66.6,32.9,22,13,16,2,3,9,37,24,35,0.629,0.889,0.25,-8,-24,-16,-31,0
2009,2.0,1.0,2305,3,60,Kansas Jayhawks,77.1,38.9,16.2,6.9,4.3,14.6,47.9,72.8,38.0,27,8,18,1,6,4,11,44,15,0.771,0.947,0.6,2168,11,43,Dayton Flyers,67.5,38.0,14.1,6.3,3.5,13.8,42.8,64.5,33.1,27,8,18,0,5,6,70,86,31,0.771,1.0,0.455,-8,-59,-42,-16,0
2009,2.0,1.0,325,13,57,Cleveland State Vikings,66.1,34.4,14.1,8.7,3.3,12.5,43.2,70.0,31.7,26,11,13,2,8,8,75,95,64,0.703,0.867,0.5,12,12,71,Arizona Wildcats,72.2,33.9,14.4,6.0,3.1,12.6,47.5,73.4,39.5,21,14,17,3,2,9,73,27,45,0.6,0.85,0.182,1,2,68,19,1
2009,2.0,2.0,41,1,92,UConn Huskies,77.3,42.7,15.4,5.8,8.0,12.7,47.0,67.7,34.7,31,5,13,2,10,1,2,10,2,0.861,0.867,0.909,245,9,66,Texas A&M Aggies,71.7,37.1,12.2,5.0,3.9,12.8,44.6,69.5,36.6,24,10,17,3,5,5,57,59,32,0.706,0.85,0.5,-8,-55,-49,-30,0
2009,2.0,2.0,235,2,89,Memphis Tigers,74.1,39.5,13.8,8.8,6.2,12.4,44.3,69.6,32.0,33,4,19,1,11,1,3,68,8,0.892,0.95,0.917,120,10,70,Maryland Terrapins,71.5,36.7,14.7,7.7,4.3,12.5,42.2,76.8,33.1,21,14,14,4,2,6,44,2,33,0.6,0.778,0.25,-8,-41,66,-25,0
2009,2.0,2.0,142,3,83,Missouri Tigers,81.1,37.0,18.5,10.6,3.9,12.4,47.2,66.8,35.8,31,7,18,0,5,5,9,50,11,0.816,1.0,0.5,269,6,79,Marquette Golden Eagles,78.8,35.6,15.5,8.1,3.0,11.7,45.6,72.0,34.9,25,10,16,2,6,4,24,30,18,0.714,0.889,0.6,-3,-15,20,-7,0
2009,2.0,2.0,264,4,74,Washington Huskies,78.9,41.0,13.1,7.6,2.8,14.9,45.9,69.9,34.0,26,9,18,2,6,4,25,54,20,0.743,0.9,0.6,2509,5,76,Purdue Boilermakers,69.4,34.3,15.1,7.2,4.8,11.6,44.7,70.0,35.1,27,10,17,3,6,5,17,37,16,0.73,0.85,0.545,-1,8,17,4,1
2009,2.0,3.0,221,1,84,Pittsburgh Panthers,78.0,39.8,18.0,7.1,3.9,12.0,48.4,67.4,35.4,31,5,19,0,7,3,5,18,3,0.861,1.0,0.7,197,8,76,Oklahoma State Cowboys,81.1,35.5,12.6,7.7,2.5,12.4,45.7,74.3,38.4,23,12,14,2,4,6,28,13,24,0.657,0.875,0.4,-7,-23,5,-21,0
2009,2.0,3.0,150,2,74,Duke Blue Devils,78.0,36.6,13.4,8.5,4.1,12.3,44.8,72.3,34.9,30,7,17,1,6,5,4,5,5,0.811,0.944,0.545,251,7,69,Texas Longhorns,72.3,38.8,13.0,6.2,5.5,12.5,44.2,67.1,32.1,23,12,13,2,4,7,27,16,27,0.657,0.867,0.364,-5,-23,-11,-22,0
2009,2.0,3.0,222,3,89,Villanova Wildcats,76.5,37.4,14.8,8.0,3.2,13.4,45.7,74.2,36.8,30,8,14,2,8,3,8,9,7,0.789,0.875,0.727,26,6,69,UCLA Bruins,76.0,33.0,15.7,8.4,3.2,12.4,49.4,72.1,39.8,26,9,16,3,6,4,16,57,21,0.743,0.842,0.6,-3,-8,-48,-14,0
2009,2.0,3.0,2752,4,60,Xavier Musketeers,72.4,39.5,13.5,5.4,5.1,15.0,46.3,67.5,39.9,27,8,15,1,7,4,18,55,17,0.771,0.938,0.636,275,12,49,Wisconsin Badgers,64.4,31.1,12.2,5.0,2.6,10.1,44.2,72.4,36.9,20,13,13,4,4,7,31,39,47,0.606,0.765,0.364,-8,-13,16,-30,0
2009,2.0,4.0,153,1,84,North Carolina Tar Heels,90.2,42.3,18.4,8.5,5.3,12.8,48.0,76.1,37.6,34,4,14,1,10,2,1,12,1,0.895,0.933,0.833,99,8,70,LSU Tigers,74.9,39.5,15.2,7.6,6.1,12.1,44.6,71.8,36.9,27,8,19,3,6,4,34,75,25,0.771,0.864,0.6,-7,-33,-63,-24,0
2009,2.0,4.0,201,2,73,Oklahoma Sooners,79.2,39.2,14.4,6.9,4.5,13.8,48.9,68.1,35.8,30,6,16,1,7,3,12,41,9,0.833,0.941,0.7,130,10,63,Michigan Wolverines,67.2,30.9,15.6,6.5,2.7,11.3,42.7,75.5,33.2,21,14,14,3,3,8,51,11,36,0.6,0.824,0.273,-8,-39,30,-27,0
2009,2.0,4.0,183,3,78,Syracuse Orange,81.1,39.7,18.3,8.0,5.2,15.3,48.8,63.9,34.8,28,10,16,3,5,4,15,6,10,0.737,0.842,0.556,9,6,67,Arizona State Sun Devils,69.5,31.3,15.6,5.9,2.1,11.5,48.2,74.0,36.6,25,10,13,3,6,4,19,46,23,0.714,0.812,0.6,-3,-4,-40,-13,0
2009,2.0,4.0,2250,4,83,Gonzaga Bulldogs,78.9,38.1,15.1,7.5,5.2,11.5,48.7,71.1,39.4,28,6,11,2,9,2,10,71,14,0.824,0.846,0.818,98,12,81,Western Kentucky Hilltoppers,71.8,37.0,13.3,5.7,3.2,13.3,44.8,70.0,36.6,25,9,14,0,7,7,106,161,68,0.735,1.0,0.5,-8,-96,-90,-54,0
2009,3.0,1.0,97,1,103,Louisville Cardinals,73.9,38.0,16.6,9.3,6.2,13.7,45.1,64.3,36.0,31,6,17,2,8,1,6,32,6,0.838,0.895,0.889,12,12,64,Arizona Wildcats,72.2,33.9,14.4,6.0,3.1,12.6,47.5,73.4,39.5,21,14,17,3,2,9,73,27,45,0.6,0.85,0.182,-11,-67,5,-39,0
2009,3.0,1.0,127,2,67,Michigan State Spartans,71.9,38.9,15.9,6.4,2.8,14.0,45.5,68.6,35.3,31,7,12,2,9,1,13,8,4,0.816,0.857,0.9,2305,3,62,Kansas Jayhawks,77.1,38.9,16.2,6.9,4.3,14.6,47.9,72.8,38.0,27,8,18,1,6,4,11,44,15,0.771,0.947,0.6,-1,2,-36,-11,0
2009,3.0,2.0,41,1,72,UConn Huskies,77.3,42.7,15.4,5.8,8.0,12.7,47.0,67.7,34.7,31,5,13,2,10,1,2,10,2,0.861,0.867,0.909,2509,5,60,Purdue Boilermakers,69.4,34.3,15.1,7.2,4.8,11.6,44.7,70.0,35.1,27,10,17,3,6,5,17,37,16,0.73,0.85,0.545,-4,-15,-27,-14,0
2009,3.0,2.0,235,2,91,Memphis Tigers,74.1,39.5,13.8,8.8,6.2,12.4,44.3,69.6,32.0,33,4,19,1,11,1,3,68,8,0.892,0.95,0.917,142,3,102,Missouri Tigers,81.1,37.0,18.5,10.6,3.9,12.4,47.2,66.8,35.8,31,7,18,0,5,5,9,50,11,0.816,1.0,0.5,-1,-6,18,-3,1
2009,3.0,3.0,221,1,60,Pittsburgh Panthers,78.0,39.8,18.0,7.1,3.9,12.0,48.4,67.4,35.4,31,5,19,0,7,3,5,18,3,0.861,1.0,0.7,2752,4,55,Xavier Musketeers,72.4,39.5,13.5,5.4,5.1,15.0,46.3,67.5,39.9,27,8,15,1,7,4,18,55,17,0.771,0.938,0.636,-3,-13,-37,-14,0
2009,3.0,3.0,150,2,54,Duke Blue Devils,78.0,36.6,13.4,8.5,4.1,12.3,44.8,72.3,34.9,30,7,17,1,6,5,4,5,5,0.811,0.944,0.545,222,3,77,Villanova Wildcats,76.5,37.4,14.8,8.0,3.2,13.4,45.7,74.2,36.8,30,8,14,2,8,3,8,9,7,0.789,0.875,0.727,-1,-4,-4,-2,1
2009,3.0,4.0,153,1,98,North Carolina Tar Heels,90.2,42.3,18.4,8.5,5.3,12.8,48.0,76.1,37.6,34,4,14,1,10,2,1,12,1,0.895,0.933,0.833,2250,4,77,Gonzaga Bulldogs,78.9,38.1,15.1,7.5,5.2,11.5,48.7,71.1,39.4,28,6,11,2,9,2,10,71,14,0.824,0.846,0.818,-3,-9,-59,-13,0
2009,3.0,4.0,201,2,84,Oklahoma Sooners,79.2,39.2,14.4,6.9,4.5,13.8,48.9,68.1,35.8,30,6,16,1,7,3,12,41,9,0.833,0.941,0.7,183,3,71,Syracuse Orange,81.1,39.7,18.3,8.0,5.2,15.3,48.8,63.9,34.8,28,10,16,3,5,4,15,6,10,0.737,0.842,0.556,-1,-3,35,-1,0
2009,4.0,1.0,97,1,52,Louisville Cardinals,73.9,38.0,16.6,9.3,6.2,13.7,45.1,64.3,36.0,31,6,17,2,8,1,6,32,6,0.838,0.895,0.889,127,2,64,Michigan State Spartans,71.9,38.9,15.9,6.4,2.8,14.0,45.5,68.6,35.3,31,7,12,2,9,1,13,8,4,0.816,0.857,0.9,-1,-7,24,2,1
2009,4.0,2.0,41,1,82,UConn Huskies,77.3,42.7,15.4,5.8,8.0,12.7,47.0,67.7,34.7,31,5,13,2,10,1,2,10,2,0.861,0.867,0.909,142,3,75,Missouri Tigers,81.1,37.0,18.5,10.6,3.9,12.4,47.2,66.8,35.8,31,7,18,0,5,5,9,50,11,0.816,1.0,0.5,-2,-7,-40,-9,0
2009,4.0,3.0,221,1,76,Pittsburgh Panthers,78.0,39.8,18.0,7.1,3.9,12.0,48.4,67.4,35.4,31,5,19,0,7,3,5,18,3,0.861,1.0,0.7,222,3,78,Villanova Wildcats,76.5,37.4,14.8,8.0,3.2,13.4,45.7,74.2,36.8,30,8,14,2,8,3,8,9,7,0.789,0.875,0.727,-2,-3,9,-4,1
2009,4.0,4.0,153,1,72,North Carolina Tar Heels,90.2,42.3,18.4,8.5,5.3,12.8,48.0,76.1,37.6,34,4,14,1,10,2,1,12,1,0.895,0.933,0.833,201,2,60,Oklahoma Sooners,79.2,39.2,14.4,6.9,4.5,13.8,48.9,68.1,35.8,30,6,16,1,7,3,12,41,9,0.833,0.941,0.7,-1,-11,-29,-8,0
2009,5.0,1.0,127,2,82,Michigan State Spartans,71.9,38.9,15.9,6.4,2.8,14.0,45.5,68.6,35.3,31,7,12,2,9,1,13,8,4,0.816,0.857,0.9,41,1,73,UConn Huskies,77.3,42.7,15.4,5.8,8.0,12.7,47.0,67.7,34.7,31,5,13,2,10,1,2,10,2,0.861,0.867,0.909,1,11,-2,2,0
2009,5.0,2.0,222,3,69,Villanova Wildcats,76.5,37.4,14.8,8.0,3.2,13.4,45.7,74.2,36.8,30,8,14,2,8,3,8,9,7,0.789,0.875,0.727,153,1,83,North Carolina Tar Heels,90.2,42.3,18.4,8.5,5.3,12.8,48.0,76.1,37.6,34,4,14,1,10,2,1,12,1,0.895,0.933,0.833,2,7,-3,6,1
2009,6.0,1.0,127,2,72,Michigan State Spartans,71.9,38.9,15.9,6.4,2.8,14.0,45.5,68.6,35.3,31,7,12,2,9,1,13,8,4,0.816,0.857,0.9,153,1,89,North Carolina Tar Heels,90.2,42.3,18.4,8.5,5.3,12.8,48.0,76.1,37.6,34,4,14,1,10,2,1,12,1,0.895,0.933,0.833,1,12,-4,3,1
2010,1.0,1.0,2305,1,90,Kansas Jayhawks,81.8,40.5,17.1,8.4,6.4,13.0,48.8,70.1,40.9,33,3,19,0,9,2,2,42,2,0.917,1.0,0.818,2329,16,74,Lehigh Mountain Hawks,75.1,36.5,15.1,6.2,2.5,13.0,45.6,71.6,40.0,22,11,15,2,7,8,180,318,172,0.667,0.882,0.467,-15,-178,-276,-170,0
2010,1.0,1.0,194,2,68,Ohio State Buckeyes,73.8,33.4,14.7,7.1,4.1,11.4,49.4,68.9,38.2,29,8,17,1,7,5,6,38,10,0.784,0.944,0.583,2540,15,51,UC Santa Barbara Gauchos,68.2,32.7,13.9,6.8,3.1,15.6,44.8,68.0,37.9,20,10,11,2,6,7,148,209,108,0.667,0.846,0.462,-13,-142,-171,-98,0
2010,1.0,1.0,46,3,83,Georgetown Hoyas,73.2,33.4,15.5,7.0,4.7,13.8,49.8,71.2,38.8,23,11,12,4,6,5,13,4,16,0.676,0.75,0.545,195,14,97,Ohio Bobcats,74.2,37.5,14.1,7.5,2.7,12.8,42.7,72.3,35.9,22,15,13,4,5,9,101,141,123,0.595,0.765,0.357,-11,-88,-137,-107,1
2010,1.0,1.0,120,4,89,Maryland Terrapins,79.3,38.6,16.4,7.9,4.8,11.8,47.2,72.2,38.4,24,9,15,1,8,3,9,32,18,0.727,0.938,0.727,248,13,77,Houston Cougars,78.6,34.0,12.6,9.5,3.0,9.1,42.0,71.3,35.6,19,16,10,5,4,9,88,108,125,0.543,0.667,0.308,-9,-79,-76,-107,0
2010,1.0,1.0,127,5,70,Michigan State Spartans,72.6,39.0,16.7,6.7,3.1,14.0,47.3,68.1,33.3,28,9,15,2,8,4,28,20,12,0.757,0.882,0.667,166,12,67,New Mexico State Aggies,78.6,35.5,14.4,5.9,3.3,12.9,46.2,70.3,37.1,22,12,12,3,7,8,142,95,77,0.647,0.8,0.467,-7,-114,-75,-65,0
2010,1.0,1.0,2633,6,62,Tennessee Volunteers,73.6,36.7,14.3,8.1,3.7,13.2,45.3,66.9,31.3,28,9,15,1,5,5,16,36,13,0.757,0.938,0.5,21,11,59,San Diego State Aztecs,70.6,37.1,13.6,7.5,4.5,13.4,47.7,61.7,32.2,25,9,14,1,8,7,68,82,42,0.735,0.933,0.533,-5,-52,-46,-29,0
2010,1.0,1.0,197,7,59,Oklahoma State Cowboys,74.3,36.0,12.5,6.4,2.6,12.7,45.0,71.5,35.2,22,11,16,1,3,7,49,48,39,0.667,0.941,0.3,59,10,64,Georgia Tech Yellow Jackets,73.6,40.3,14.2,8.0,5.6,16.4,46.2,64.3,37.1,23,13,14,2,4,8,30,6,30,0.639,0.875,0.333,-3,19,42,9,1
2010,1.0,1.0,2439,8,66,UNLV Rebels,73.3,34.0,16.3,7.8,3.5,11.7,46.2,71.8,33.0,25,9,14,3,9,3,39,97,52,0.735,0.824,0.75,2460,9,69,Northern Iowa Panthers,63.3,32.5,10.7,5.5,2.0,10.5,43.1,75.4,35.3,30,5,15,0,9,3,43,104,17,0.857,1.0,0.75,-1,-4,-7,35,1
2010,1.0,2.0,183,1,79,Syracuse Orange,81.5,38.2,19.4,10.0,6.6,15.1,51.6,67.1,38.5,30,5,17,2,9,1,3,34,5,0.857,0.895,0.9,261,16,56,Vermont Catamounts,70.6,37.1,12.1,6.8,4.1,14.1,44.2,68.9,32.1,25,10,10,2,12,6,130,287,116,0.714,0.833,0.667,-15,-127,-253,-111,0
2010,1.0,2.0,2306,2,82,Kansas State Wildcats,79.6,39.1,14.8,7.3,4.8,14.5,45.0,66.5,35.6,29,8,13,4,8,2,12,9,8,0.784,0.765,0.8,249,15,62,North Texas Mean Green,74.2,37.0,12.1,4.4,2.9,14.7,46.1,71.8,33.5,24,9,12,2,9,6,189,293,113,0.727,0.857,0.6,-13,-177,-284,-105,0
2010,1.0,2.0,221,3,89,Pittsburgh Panthers,68.1,37.3,15.8,5.1,4.2,12.4,44.6,69.5,34.3,25,9,17,1,6,4,26,44,20,0.735,0.944,0.6,2473,14,66,Oakland Golden Grizzlies,76.8,38.6,13.4,6.7,4.9,13.8,45.1,71.8,32.6,26,9,13,1,10,7,111,138,63,0.743,0.929,0.588,-11,-85,-94,-43,0
2010,1.0,2.0,238,4,65,Vanderbilt Commodores,77.3,36.4,13.2,5.8,5.2,13.7,47.0,72.6,36.9,24,9,14,2,8,3,23,50,26,0.727,0.875,0.727,93,13,66,Murray State Racers,77.5,36.5,15.6,10.0,5.6,14.6,50.3,70.3,36.8,31,5,16,0,11,4,36,254,49,0.861,1.0,0.733,-9,-13,-204,-23,1
